year,season,fishery,ess,length,obs,pred
60,1,3,1899.7573,96,0.1257,0.1004
60,1,3,1899.7573,98,0.1061,0.0831
60,1,3,1899.7573,100,0.06,0.0636
60,1,3,1899.7573,102,0.0254,0.0451
60,1,3,1899.7573,104,0.0109,0.0298
60,1,3,1899.7573,106,0.0087,0.0183
60,1,3,1899.7573,108,0.0052,0.0105
60,1,3,1899.7573,110,0.0019,0.0057
60,1,3,1899.7573,112,0.0013,0.0025
60,1,3,1899.7573,114,8e-04,0.0013
60,1,3,1899.7573,116,0.0021,4e-04
60,1,3,1899.7573,118,0.0013,1e-04
60,1,3,1899.7573,120,0.0019,1e-04
60,1,3,1899.7573,122,0.0019,0
60,1,3,1899.7573,124,0.0019,0
60,1,3,1899.7573,126,0.0024,0
60,1,3,1899.7573,128,8e-04,0
60,2,3,3237.3318,30,0,0
60,2,3,3237.3318,32,0,0
60,2,3,3237.3318,34,0,0
60,2,3,3237.3318,36,0,0
60,2,3,3237.3318,38,0,0
60,2,3,3237.3318,40,0,0
60,2,3,3237.3318,42,0,0
60,2,3,3237.3318,44,0,0
60,2,3,3237.3318,46,0,0
60,2,3,3237.3318,48,0,0
60,2,3,3237.3318,50,0,0
60,2,3,3237.3318,52,0,0
60,2,3,3237.3318,54,2e-04,0
60,2,3,3237.3318,56,1e-04,0
60,2,3,3237.3318,58,1e-04,0
60,2,3,3237.3318,60,0,0
60,2,3,3237.3318,62,6e-04,0
60,2,3,3237.3318,64,0,0
60,2,3,3237.3318,66,1e-04,0
60,2,3,3237.3318,68,2e-04,0
60,2,3,3237.3318,70,6e-04,0
60,2,3,3237.3318,72,0.0013,4e-04
60,2,3,3237.3318,74,0.0028,0.0023
60,2,3,3237.3318,76,0.0053,0.0057
60,2,3,3237.3318,78,0.0235,0.0116
60,2,3,3237.3318,80,0.0437,0.0213
60,2,3,3237.3318,82,0.0735,0.0356
60,2,3,3237.3318,84,0.0868,0.054
60,2,3,3237.3318,86,0.0995,0.0748
60,2,3,3237.3318,88,0.1052,0.0946
60,2,3,3237.3318,90,0.1249,0.1095
60,2,3,3237.3318,92,0.1185,0.1163
60,2,3,3237.3318,94,0.0953,0.1134
60,2,3,3237.3318,96,0.0855,0.1017
60,2,3,3237.3318,98,0.0634,0.084
60,2,3,3237.3318,100,0.0371,0.064
60,2,3,3237.3318,102,0.0155,0.0451
60,2,3,3237.3318,104,0.0078,0.0294
60,2,3,3237.3318,106,0.0041,0.0178
60,2,3,3237.3318,108,8e-04,0.01
60,2,3,3237.3318,110,6e-04,0.0053
60,2,3,3237.3318,112,0.0012,0.0019
60,2,3,3237.3318,114,0,9e-04
60,2,3,3237.3318,116,6e-04,2e-04
60,2,3,3237.3318,118,0,1e-04
60,2,3,3237.3318,120,1e-04,0
60,2,3,3237.3318,122,6e-04,0
60,2,3,3237.3318,124,2e-04,0
60,2,3,3237.3318,126,0,0
60,2,3,3237.3318,128,0,0
60,3,3,8941.1444,30,0,0
60,3,3,8941.1444,32,0,0
60,3,3,8941.1444,34,0,0
60,3,3,8941.1444,36,0,0
60,3,3,8941.1444,38,0,0
60,3,3,8941.1444,40,0,0
60,3,3,8941.1444,42,0,0
60,3,3,8941.1444,44,0,0
60,3,3,8941.1444,46,0,0
60,3,3,8941.1444,48,0,0
60,3,3,8941.1444,50,0,0
60,3,3,8941.1444,52,0,0
60,3,3,8941.1444,54,0,0
60,3,3,8941.1444,56,0,0
60,3,3,8941.1444,58,0,0
60,3,3,8941.1444,60,2e-04,0
60,3,3,8941.1444,62,0,0
60,3,3,8941.1444,64,0,0
60,3,3,8941.1444,66,0,0
60,3,3,8941.1444,68,3e-04,0
60,3,3,8941.1444,70,7e-04,1e-04
60,3,3,8941.1444,72,0.0025,0.0013
60,3,3,8941.1444,74,0.0048,0.0037
60,3,3,8941.1444,76,0.0132,0.0081
60,3,3,8941.1444,78,0.0339,0.0159
60,3,3,8941.1444,80,0.0759,0.0283
60,3,3,8941.1444,82,0.1007,0.0458
60,3,3,8941.1444,84,0.1109,0.0671
60,3,3,8941.1444,86,0.1194,0.0893
60,3,3,8941.1444,88,0.0944,0.1079
60,3,3,8941.1444,90,0.1047,0.1186
60,3,3,8941.1444,92,0.0976,0.1188
60,3,3,8941.1444,94,0.0839,0.1087
60,3,3,8941.1444,96,0.0583,0.0912
60,3,3,8941.1444,98,0.0476,0.0703
60,3,3,8941.1444,100,0.028,0.05
60,3,3,8941.1444,102,0.0129,0.0329
60,3,3,8941.1444,104,0.0036,0.0201
60,3,3,8941.1444,106,0.0014,0.0114
60,3,3,8941.1444,108,9e-04,0.006
60,3,3,8941.1444,110,8e-04,0.0027
60,3,3,8941.1444,112,8e-04,0.0013
60,3,3,8941.1444,114,4e-04,3e-04
60,3,3,8941.1444,116,6e-04,1e-04
60,3,3,8941.1444,118,1e-04,0
60,3,3,8941.1444,120,6e-04,0
60,3,3,8941.1444,122,5e-04,0
60,3,3,8941.1444,124,2e-04,0
60,3,3,8941.1444,126,0,0
60,3,3,8941.1444,128,2e-04,0
60,4,3,4008.4686,30,0,0
60,4,3,4008.4686,32,0,0
60,4,3,4008.4686,34,0,0
60,4,3,4008.4686,36,0,0
60,4,3,4008.4686,38,0,0
60,4,3,4008.4686,40,0,0
60,4,3,4008.4686,42,1e-04,0
60,4,3,4008.4686,44,0,0
60,4,3,4008.4686,46,0,0
60,4,3,4008.4686,48,0,0
60,4,3,4008.4686,50,1e-04,0
60,4,3,4008.4686,52,0,0
60,4,3,4008.4686,54,2e-04,0
60,4,3,4008.4686,56,0,0
60,4,3,4008.4686,58,0,0
60,4,3,4008.4686,60,1e-04,0
60,4,3,4008.4686,62,0,1e-04
60,4,3,4008.4686,64,1e-04,2e-04
60,4,3,4008.4686,66,2e-04,5e-04
60,4,3,4008.4686,68,4e-04,0.001
60,4,3,4008.4686,70,3e-04,0.0019
60,4,3,4008.4686,72,2e-04,0.0043
60,4,3,4008.4686,74,4e-04,0.0079
60,4,3,4008.4686,76,0.0011,0.0135
60,4,3,4008.4686,78,0.004,0.0219
60,4,3,4008.4686,80,0.0113,0.0338
60,4,3,4008.4686,82,0.0153,0.0493
60,4,3,4008.4686,84,0.041,0.0678
60,4,3,4008.4686,86,0.0817,0.087
60,4,3,4008.4686,88,0.0977,0.1035
60,4,3,4008.4686,90,0.1442,0.1133
60,4,3,4008.4686,92,0.1445,0.1138
60,4,3,4008.4686,94,0.1318,0.1047
60,4,3,4008.4686,96,0.1133,0.0882
60,4,3,4008.4686,98,0.1014,0.0681
60,4,3,4008.4686,100,0.0686,0.0483
60,4,3,4008.4686,102,0.0293,0.0316
60,4,3,4008.4686,104,0.0093,0.0191
60,4,3,4008.4686,106,0.0016,0.0108
60,4,3,4008.4686,108,3e-04,0.0057
60,4,3,4008.4686,110,3e-04,0.0021
60,4,3,4008.4686,112,1e-04,0.001
60,4,3,4008.4686,114,0,3e-04
60,4,3,4008.4686,116,1e-04,1e-04
60,4,3,4008.4686,118,0,0
60,4,3,4008.4686,120,3e-04,0
60,4,3,4008.4686,122,0,0
60,4,3,4008.4686,124,1e-04,0
60,4,3,4008.4686,126,0,0
60,4,3,4008.4686,128,3e-04,0
61,1,3,7529.2925,30,0,0
61,1,3,7529.2925,32,0,0
61,1,3,7529.2925,34,0,0
61,1,3,7529.2925,36,0,0
61,1,3,7529.2925,38,0,0
61,1,3,7529.2925,40,0,0
61,1,3,7529.2925,42,0,0
61,1,3,7529.2925,44,0,0
61,1,3,7529.2925,46,0,0
61,1,3,7529.2925,48,4e-04,0
61,1,3,7529.2925,50,0,0
61,1,3,7529.2925,52,0,0
61,1,3,7529.2925,54,0,0
61,1,3,7529.2925,56,0,0
61,1,3,7529.2925,58,0,0
61,1,3,7529.2925,60,4e-04,0
61,1,3,7529.2925,62,0,0
61,1,3,7529.2925,64,4e-04,0
61,1,3,7529.2925,66,0,0
61,1,3,7529.2925,68,4e-04,0
61,1,3,7529.2925,70,0.0013,2e-04
61,1,3,7529.2925,72,0.001,5e-04
61,1,3,7529.2925,74,0.0014,0.0027
61,1,3,7529.2925,76,0.0015,0.0066
61,1,3,7529.2925,78,0.0041,0.0131
61,1,3,7529.2925,80,0.0099,0.0236
61,1,3,7529.2925,82,0.0105,0.0386
61,1,3,7529.2925,84,0.0341,0.0573
61,1,3,7529.2925,86,0.0884,0.0777
61,1,3,7529.2925,88,0.0879,0.0964
61,1,3,7529.2925,90,0.1143,0.1096
61,1,3,7529.2925,92,0.1216,0.1144
61,1,3,7529.2925,94,0.135,0.11
61,1,3,7529.2925,96,0.1377,0.0976
61,1,3,7529.2925,98,0.1012,0.0801
61,1,3,7529.2925,100,0.0776,0.0611
61,1,3,7529.2925,102,0.0456,0.0433
61,1,3,7529.2925,104,0.019,0.0287
61,1,3,7529.2925,106,0.0034,0.0177
61,1,3,7529.2925,108,0.0023,0.0104
61,1,3,7529.2925,110,1e-04,0.0057
61,1,3,7529.2925,112,0,0.0026
61,1,3,7529.2925,114,1e-04,0.0013
61,1,3,7529.2925,116,0,5e-04
61,1,3,7529.2925,118,0,1e-04
61,1,3,7529.2925,120,0,0
61,1,3,7529.2925,122,0,0
61,1,3,7529.2925,124,0,0
61,1,3,7529.2925,126,0,0
61,1,3,7529.2925,128,1e-04,0
61,2,3,2407.7806,30,0,0
61,2,3,2407.7806,32,0,0
61,2,3,2407.7806,34,0,0
61,2,3,2407.7806,36,0,0
61,2,3,2407.7806,38,0,0
61,2,3,2407.7806,40,0,0
61,2,3,2407.7806,42,0,0
61,2,3,2407.7806,44,0,0
61,2,3,2407.7806,46,0,0
61,2,3,2407.7806,48,0,0
61,2,3,2407.7806,50,0,0
61,2,3,2407.7806,52,0,0
61,2,3,2407.7806,54,0,0
61,2,3,2407.7806,56,0,0
61,2,3,2407.7806,58,0,0
61,2,3,2407.7806,60,0,0
61,2,3,2407.7806,62,0,0
61,2,3,2407.7806,64,0,0
61,2,3,2407.7806,66,0,0
61,2,3,2407.7806,68,0,0
61,2,3,2407.7806,70,2e-04,0
61,2,3,2407.7806,72,0,6e-04
61,2,3,2407.7806,74,2e-04,0.0027
61,2,3,2407.7806,76,0.0023,0.0064
61,2,3,2407.7806,78,0.0116,0.0128
61,2,3,2407.7806,80,0.0487,0.0232
61,2,3,2407.7806,82,0.0557,0.0383
61,2,3,2407.7806,84,0.0619,0.0574
61,2,3,2407.7806,86,0.0648,0.0784
61,2,3,2407.7806,88,0.0926,0.0977
61,2,3,2407.7806,90,0.1268,0.1114
61,2,3,2407.7806,92,0.1314,0.1165
61,2,3,2407.7806,94,0.1166,0.1118
61,2,3,2407.7806,96,0.0988,0.0988
61,2,3,2407.7806,98,0.0849,0.0805
61,2,3,2407.7806,100,0.0628,0.0606
61,2,3,2407.7806,102,0.0302,0.0423
61,2,3,2407.7806,104,0.0087,0.0274
61,2,3,2407.7806,106,0.0017,0.0165
61,2,3,2407.7806,108,2e-04,0.0091
61,2,3,2407.7806,110,0,0.0049
61,2,3,2407.7806,112,0,0.0017
61,2,3,2407.7806,114,0,9e-04
61,2,3,2407.7806,116,0,3e-04
61,2,3,2407.7806,118,0,1e-04
61,2,3,2407.7806,120,0,0
61,2,3,2407.7806,122,0,0
61,2,3,2407.7806,124,0,0
61,2,3,2407.7806,126,0,0
61,2,3,2407.7806,128,0,0
61,3,3,3423.1121,30,0,0
61,3,3,3423.1121,32,0,0
61,3,3,3423.1121,34,0,0
61,3,3,3423.1121,36,0,0
61,3,3,3423.1121,38,0,0
61,3,3,3423.1121,40,0,0
61,3,3,3423.1121,42,0,0
61,3,3,3423.1121,44,0,0
61,3,3,3423.1121,46,0,0
61,3,3,3423.1121,48,0,0
61,3,3,3423.1121,50,0,0
61,3,3,3423.1121,52,0,0
61,3,3,3423.1121,54,0,0
61,3,3,3423.1121,56,2e-04,0
61,3,3,3423.1121,58,0,0
61,3,3,3423.1121,60,1e-04,0
61,3,3,3423.1121,62,2e-04,0
61,3,3,3423.1121,64,0,0
61,3,3,3423.1121,66,2e-04,0
61,3,3,3423.1121,68,3e-04,0
61,3,3,3423.1121,70,3e-04,1e-04
61,3,3,3423.1121,72,0.0012,0.0015
61,3,3,3423.1121,74,0.0014,0.004
61,3,3,3423.1121,76,0.0027,0.0087
61,3,3,3423.1121,78,0.0134,0.017
61,3,3,3423.1121,80,0.0352,0.0301
61,3,3,3423.1121,82,0.0746,0.0484
61,3,3,3423.1121,84,0.0936,0.0705
61,3,3,3423.1121,86,0.1185,0.093
61,3,3,3423.1121,88,0.1455,0.1112
61,3,3,3423.1121,90,0.1455,0.1208
61,3,3,3423.1121,92,0.136,0.1193
61,3,3,3423.1121,94,0.1004,0.1075
61,3,3,3423.1121,96,0.0654,0.0885
61,3,3,3423.1121,98,0.0353,0.0668
61,3,3,3423.1121,100,0.0153,0.0465
61,3,3,3423.1121,102,0.0098,0.0298
61,3,3,3423.1121,104,0.0025,0.0178
61,3,3,3423.1121,106,8e-04,0.0099
61,3,3,3423.1121,108,4e-04,0.0051
61,3,3,3423.1121,110,8e-04,0.0021
61,3,3,3423.1121,112,4e-04,0.001
61,3,3,3423.1121,114,2e-04,2e-04
61,3,3,3423.1121,116,0,1e-04
61,3,3,3423.1121,118,0,0
61,3,3,3423.1121,120,0,0
61,3,3,3423.1121,122,0,0
61,3,3,3423.1121,124,0,0
61,3,3,3423.1121,126,0,0
61,3,3,3423.1121,128,0,0
61,4,3,1952.3755,30,0,0
61,4,3,1952.3755,32,0,0
61,4,3,1952.3755,34,0,0
61,4,3,1952.3755,36,0,0
61,4,3,1952.3755,38,0,0
61,4,3,1952.3755,40,0,0
61,4,3,1952.3755,42,0,0
61,4,3,1952.3755,44,0,0
61,4,3,1952.3755,46,0,0
61,4,3,1952.3755,48,0,0
61,4,3,1952.3755,50,0,0
61,4,3,1952.3755,52,0,0
61,4,3,1952.3755,54,0,0
61,4,3,1952.3755,56,0,0
61,4,3,1952.3755,58,0,0
61,4,3,1952.3755,60,3e-04,0
61,4,3,1952.3755,62,4e-04,0
61,4,3,1952.3755,64,1e-04,2e-04
61,4,3,1952.3755,66,6e-04,4e-04
61,4,3,1952.3755,68,0.0035,9e-04
61,4,3,1952.3755,70,7e-04,0.0017
61,4,3,1952.3755,72,0.0013,0.0042
61,4,3,1952.3755,74,0.005,0.0079
61,4,3,1952.3755,76,0.0068,0.0138
61,4,3,1952.3755,78,0.0126,0.0226
61,4,3,1952.3755,80,0.0308,0.035
61,4,3,1952.3755,82,0.0554,0.0511
61,4,3,1952.3755,84,0.0847,0.0701
61,4,3,1952.3755,86,0.1222,0.0896
61,4,3,1952.3755,88,0.1203,0.1059
61,4,3,1952.3755,90,0.1308,0.1152
61,4,3,1952.3755,92,0.1312,0.1147
61,4,3,1952.3755,94,0.1013,0.1044
61,4,3,1952.3755,96,0.0761,0.0868
61,4,3,1952.3755,98,0.057,0.066
61,4,3,1952.3755,100,0.0156,0.0459
61,4,3,1952.3755,102,0.0208,0.0294
61,4,3,1952.3755,104,0.0079,0.0173
61,4,3,1952.3755,106,0.0062,0.0095
61,4,3,1952.3755,108,0.0038,0.0048
61,4,3,1952.3755,110,0.003,0.0015
61,4,3,1952.3755,112,0.0013,8e-04
61,4,3,1952.3755,114,3e-04,2e-04
61,4,3,1952.3755,116,1e-04,1e-04
61,4,3,1952.3755,118,0,0
61,4,3,1952.3755,120,0,0
61,4,3,1952.3755,122,0,0
61,4,3,1952.3755,124,0,0
61,4,3,1952.3755,126,0,0
61,4,3,1952.3755,128,0,0
62,1,3,390.7301,30,0,0
62,1,3,390.7301,32,0,0
62,1,3,390.7301,34,0,0
62,1,3,390.7301,36,0,0
62,1,3,390.7301,38,0,0
62,1,3,390.7301,40,2e-04,0
62,1,3,390.7301,42,0,0
62,1,3,390.7301,44,0,0
62,1,3,390.7301,46,0,0
62,1,3,390.7301,48,0,0
62,1,3,390.7301,50,0,0
62,1,3,390.7301,52,0,0
62,1,3,390.7301,54,0,0
62,1,3,390.7301,56,0,0
62,1,3,390.7301,58,0,0
62,1,3,390.7301,60,0,0
62,1,3,390.7301,62,0,0
62,1,3,390.7301,64,0,0
62,1,3,390.7301,66,0,0
62,1,3,390.7301,68,0,0
62,1,3,390.7301,70,0,2e-04
62,1,3,390.7301,72,0,5e-04
62,1,3,390.7301,74,0.0015,0.003
62,1,3,390.7301,76,0.003,0.007
62,1,3,390.7301,78,0.0025,0.014
62,1,3,390.7301,80,0.0321,0.025
62,1,3,390.7301,82,0.0665,0.0408
62,1,3,390.7301,84,0.1267,0.0603
62,1,3,390.7301,86,0.169,0.0814
62,1,3,390.7301,88,0.1559,0.1001
62,1,3,390.7301,90,0.1393,0.1127
62,1,3,390.7301,92,0.1329,0.1163
62,1,3,390.7301,94,0.0753,0.1102
62,1,3,390.7301,96,0.0467,0.096
62,1,3,390.7301,98,0.0177,0.0773
62,1,3,390.7301,100,0.0124,0.0575
62,1,3,390.7301,102,0.0096,0.0398
62,1,3,390.7301,104,0.0053,0.0256
62,1,3,390.7301,106,0,0.0154
62,1,3,390.7301,108,0.002,0.0088
62,1,3,390.7301,110,0,0.0047
62,1,3,390.7301,112,0,0.002
62,1,3,390.7301,114,0.0013,0.001
62,1,3,390.7301,116,0,4e-04
62,1,3,390.7301,118,0,1e-04
62,1,3,390.7301,120,0,0
62,1,3,390.7301,122,0,0
62,1,3,390.7301,124,0,0
62,1,3,390.7301,126,0,0
62,1,3,390.7301,128,0,0
62,3,3,520.1798,30,0,0
62,3,3,520.1798,32,0,0
62,3,3,520.1798,34,0,0
62,3,3,520.1798,36,0,0
62,3,3,520.1798,38,0,0
62,3,3,520.1798,40,0,0
62,3,3,520.1798,42,0,0
62,3,3,520.1798,44,0,0
62,3,3,520.1798,46,0,0
62,3,3,520.1798,48,0,0
62,3,3,520.1798,50,0,0
62,3,3,520.1798,52,0,0
62,3,3,520.1798,54,3e-04,0
62,3,3,520.1798,56,3e-04,0
62,3,3,520.1798,58,3e-04,0
62,3,3,520.1798,60,0,0
62,3,3,520.1798,62,3e-04,0
62,3,3,520.1798,64,0,0
62,3,3,520.1798,66,0.0013,0
62,3,3,520.1798,68,0.0044,0
62,3,3,520.1798,70,0.0016,0
62,3,3,520.1798,72,0.0048,0.0014
62,3,3,520.1798,74,0.0056,0.0038
62,3,3,520.1798,76,0.0043,0.0084
62,3,3,520.1798,78,0.0113,0.0167
62,3,3,520.1798,80,0.0101,0.0298
62,3,3,520.1798,82,0.0179,0.0481
62,3,3,520.1798,84,0.0361,0.0702
62,3,3,520.1798,86,0.0602,0.0929
62,3,3,520.1798,88,0.1305,0.1113
62,3,3,520.1798,90,0.1612,0.1211
62,3,3,520.1798,92,0.1935,0.1198
62,3,3,520.1798,94,0.1673,0.1081
62,3,3,520.1798,96,0.0957,0.089
62,3,3,520.1798,98,0.0536,0.0672
62,3,3,520.1798,100,0.0208,0.0467
62,3,3,520.1798,102,0.011,0.0299
62,3,3,520.1798,104,6e-04,0.0177
62,3,3,520.1798,106,0.0024,0.0097
62,3,3,520.1798,108,0.0024,0.005
62,3,3,520.1798,110,0.0024,0.002
62,3,3,520.1798,112,0,9e-04
62,3,3,520.1798,114,0,1e-04
62,3,3,520.1798,116,0,1e-04
62,3,3,520.1798,118,0,0
62,3,3,520.1798,120,0,0
62,3,3,520.1798,122,0,0
62,3,3,520.1798,124,0,0
62,3,3,520.1798,126,0,0
62,3,3,520.1798,128,0,0
62,4,3,377.7394,30,0,0
62,4,3,377.7394,32,0,0
62,4,3,377.7394,34,0,0
62,4,3,377.7394,36,0,0
62,4,3,377.7394,38,0,0
62,4,3,377.7394,40,0,0
62,4,3,377.7394,42,0,0
62,4,3,377.7394,44,0,0
62,4,3,377.7394,46,0,0
62,4,3,377.7394,48,0,0
62,4,3,377.7394,50,0,0
62,4,3,377.7394,52,0,0
62,4,3,377.7394,54,0,0
62,4,3,377.7394,56,0,0
62,4,3,377.7394,58,0,0
62,4,3,377.7394,60,0,0
62,4,3,377.7394,62,0,0
62,4,3,377.7394,64,0,1e-04
62,4,3,377.7394,66,2e-04,2e-04
62,4,3,377.7394,68,8e-04,3e-04
62,4,3,377.7394,70,3e-04,6e-04
62,4,3,377.7394,72,3e-04,0.0022
62,4,3,377.7394,74,5e-04,0.0047
62,4,3,377.7394,76,7e-04,0.0092
62,4,3,377.7394,78,0.0023,0.017
62,4,3,377.7394,80,0.0017,0.0291
62,4,3,377.7394,82,3e-04,0.046
62,4,3,377.7394,84,0.0086,0.0669
62,4,3,377.7394,86,0.0407,0.089
62,4,3,377.7394,88,0.0779,0.108
62,4,3,377.7394,90,0.1112,0.1194
62,4,3,377.7394,92,0.1003,0.1201
62,4,3,377.7394,94,0.1006,0.1099
62,4,3,377.7394,96,0.088,0.0917
62,4,3,377.7394,98,0.0917,0.0699
62,4,3,377.7394,100,0.1155,0.0487
62,4,3,377.7394,102,0.1327,0.0311
62,4,3,377.7394,104,0.0498,0.0183
62,4,3,377.7394,106,0.0152,0.01
62,4,3,377.7394,108,0.0249,0.005
62,4,3,377.7394,110,0.0084,0.0015
62,4,3,377.7394,112,0.0125,8e-04
62,4,3,377.7394,114,0.0056,1e-04
62,4,3,377.7394,116,0.0056,1e-04
62,4,3,377.7394,118,1e-04,0
62,4,3,377.7394,120,2e-04,0
62,4,3,377.7394,122,0,0
62,4,3,377.7394,124,1e-04,0
62,4,3,377.7394,126,1e-04,0
62,4,3,377.7394,128,0.003,0
63,1,3,213.046,30,0,0
63,1,3,213.046,32,0,0
63,1,3,213.046,34,0,0
63,1,3,213.046,36,0,0
63,1,3,213.046,38,0,0
63,1,3,213.046,40,0,0
63,1,3,213.046,42,0,0
63,1,3,213.046,44,0,0
63,1,3,213.046,46,0,0
63,1,3,213.046,48,0,0
63,1,3,213.046,50,0,0
63,1,3,213.046,52,0,0
63,1,3,213.046,54,0,0
63,1,3,213.046,56,0,0
63,1,3,213.046,58,0,0
63,1,3,213.046,60,0,0
63,1,3,213.046,62,0,0
63,1,3,213.046,64,0,0
63,1,3,213.046,66,0.0053,0
63,1,3,213.046,68,0.0053,0
63,1,3,213.046,70,0,1e-04
63,1,3,213.046,72,0.0133,2e-04
63,1,3,213.046,74,0.0054,0.0023
63,1,3,213.046,76,0.0185,0.0058
63,1,3,213.046,78,0.0215,0.0118
63,1,3,213.046,80,0.0456,0.0218
63,1,3,213.046,82,0.0398,0.0365
63,1,3,213.046,84,0.0111,0.0556
63,1,3,213.046,86,0.0912,0.0772
63,1,3,213.046,88,0.0768,0.0975
63,1,3,213.046,90,0.0269,0.1125
63,1,3,213.046,92,0.0593,0.1185
63,1,3,213.046,94,0.0344,0.1142
63,1,3,213.046,96,0.0539,0.1009
63,1,3,213.046,98,0.0583,0.0818
63,1,3,213.046,100,0.0589,0.0611
63,1,3,213.046,102,0.102,0.0422
63,1,3,213.046,104,0.0476,0.027
63,1,3,213.046,106,0.0498,0.0161
63,1,3,213.046,108,0.0549,0.009
63,1,3,213.046,110,0.0536,0.0047
63,1,3,213.046,112,0.0195,0.0018
63,1,3,213.046,114,0.0326,9e-04
63,1,3,213.046,116,0.0072,3e-04
63,1,3,213.046,118,0.0029,1e-04
63,1,3,213.046,120,7e-04,0
63,1,3,213.046,122,0.0018,0
63,1,3,213.046,124,1e-04,0
63,1,3,213.046,126,0.0015,0
63,1,3,213.046,128,4e-04,0
63,2,3,518.1161,30,0,0
63,2,3,518.1161,32,0,0
63,2,3,518.1161,34,0,0
63,2,3,518.1161,36,0,0
63,2,3,518.1161,38,0,0
63,2,3,518.1161,40,0,0
63,2,3,518.1161,42,0,0
63,2,3,518.1161,44,0,0
63,2,3,518.1161,46,0,0
63,2,3,518.1161,48,0,0
63,2,3,518.1161,50,0,0
63,2,3,518.1161,52,0,0
63,2,3,518.1161,54,0,0
63,2,3,518.1161,56,0,0
63,2,3,518.1161,58,0,0
63,2,3,518.1161,60,0,0
63,2,3,518.1161,62,2e-04,0
63,2,3,518.1161,64,0,0
63,2,3,518.1161,66,2e-04,0
63,2,3,518.1161,68,0.0065,0
63,2,3,518.1161,70,0.0065,0
63,2,3,518.1161,72,2e-04,2e-04
63,2,3,518.1161,74,8e-04,0.0021
63,2,3,518.1161,76,8e-04,0.0052
63,2,3,518.1161,78,0.0065,0.0106
63,2,3,518.1161,80,0.0286,0.0198
63,2,3,518.1161,82,0.0757,0.0337
63,2,3,518.1161,84,0.0552,0.0521
63,2,3,518.1161,86,0.0443,0.0735
63,2,3,518.1161,88,0.0486,0.0945
63,2,3,518.1161,90,0.0736,0.1109
63,2,3,518.1161,92,0.1176,0.1189
63,2,3,518.1161,94,0.1007,0.1165
63,2,3,518.1161,96,0.0882,0.1046
63,2,3,518.1161,98,0.0605,0.086
63,2,3,518.1161,100,0.0494,0.0649
63,2,3,518.1161,102,0.039,0.045
63,2,3,518.1161,104,0.0476,0.0287
63,2,3,518.1161,106,0.0206,0.017
63,2,3,518.1161,108,0.0262,0.0092
63,2,3,518.1161,110,0.0532,0.0047
63,2,3,518.1161,112,0.0131,0.0013
63,2,3,518.1161,114,0.0207,6e-04
63,2,3,518.1161,116,0,1e-04
63,2,3,518.1161,118,0.0078,1e-04
63,2,3,518.1161,120,0.0069,0
63,2,3,518.1161,122,0.001,0
63,2,3,518.1161,124,0,0
63,2,3,518.1161,126,0,0
63,2,3,518.1161,128,0,0
63,3,3,891.7437,30,0,0
63,3,3,891.7437,32,0,0
63,3,3,891.7437,34,0,0
63,3,3,891.7437,36,0,0
63,3,3,891.7437,38,0,0
63,3,3,891.7437,40,0,0
63,3,3,891.7437,42,0,0
63,3,3,891.7437,44,0,0
63,3,3,891.7437,46,0,0
63,3,3,891.7437,48,0,0
63,3,3,891.7437,50,0,0
63,3,3,891.7437,52,0,0
63,3,3,891.7437,54,0,0
63,3,3,891.7437,56,0,0
63,3,3,891.7437,58,0,0
63,3,3,891.7437,60,0,0
63,3,3,891.7437,62,0,0
63,3,3,891.7437,64,0,0
63,3,3,891.7437,66,0,0
63,3,3,891.7437,68,0,0
63,3,3,891.7437,70,1e-04,0
63,3,3,891.7437,72,1e-04,7e-04
63,3,3,891.7437,74,0,0.0028
63,3,3,891.7437,76,0,0.0063
63,3,3,891.7437,78,0.0012,0.0126
63,3,3,891.7437,80,0.0061,0.0229
63,3,3,891.7437,82,0.038,0.0381
63,3,3,891.7437,84,0.1042,0.0575
63,3,3,891.7437,86,0.1137,0.079
63,3,3,891.7437,88,0.0924,0.0991
63,3,3,891.7437,90,0.0763,0.1134
63,3,3,891.7437,92,0.0936,0.1187
63,3,3,891.7437,94,0.1307,0.1137
63,3,3,891.7437,96,0.0662,0.0999
63,3,3,891.7437,98,0.0952,0.0805
63,3,3,891.7437,100,0.0701,0.0597
63,3,3,891.7437,102,0.0532,0.0407
63,3,3,891.7437,104,0.0426,0.0256
63,3,3,891.7437,106,0.0095,0.0148
63,3,3,891.7437,108,0.0048,0.0079
63,3,3,891.7437,110,3e-04,0.0038
63,3,3,891.7437,112,0.001,0.0017
63,3,3,891.7437,114,0,3e-04
63,3,3,891.7437,116,0,1e-04
63,3,3,891.7437,118,5e-04,0
63,3,3,891.7437,120,1e-04,0
63,3,3,891.7437,122,0,0
63,3,3,891.7437,124,0,0
63,3,3,891.7437,126,0,0
63,3,3,891.7437,128,0,0
63,4,3,1048.7313,30,0,0
63,4,3,1048.7313,32,0,0
63,4,3,1048.7313,34,0,0
63,4,3,1048.7313,36,0,0
63,4,3,1048.7313,38,0,0
63,4,3,1048.7313,40,0,0
63,4,3,1048.7313,42,0,0
63,4,3,1048.7313,44,0,0
63,4,3,1048.7313,46,0,0
63,4,3,1048.7313,48,0,0
63,4,3,1048.7313,50,0,0
63,4,3,1048.7313,52,0,0
63,4,3,1048.7313,54,0,0
63,4,3,1048.7313,56,0,0
